Symbol	EndDate	StateTypeCode	Area	ApplyTypeCode	ApplyType	Patents	Invention	UtilityModel	Design
000936	2010-12-31	1	1	S5202	已获得	8	3	5	0
000939	2010-12-31	1	1	S5202	已获得		1	4	
000939	2010-12-31	1	1	S5201	已申请		4	1	
000949	2010-12-31	1	1	S5201	已申请		15	36	
000949	2010-12-31	1	1	S5203	已授权	21			
000950	2010-12-31	1	1	S5201	已申请			15	
000957	2010-12-31	1	1	S5203	已授权	27			
000969	2010-12-31	1	1	S5201	已申请	15			
000969	2010-12-31	1	1	S5203	已授权	13			
000973	2010-12-31	1	1	S5203	已授权	6	2		
000985	2010-12-31	1	1	S5203	已授权		2		
000988	2010-12-31	1	1	S5201	已申请	5			
000989	2010-12-31	1	1	S5203	已授权		1		6
000990	2010-12-31	1	1	S5202	已获得		2		
000990	2010-12-31	1	1	S5205	截止报告期末累计已被受理		12		
000999	2010-12-31	1	1	S5202	已获得	10			
002003	2010-12-31	1	1	S5202	已获得	25	6		
002004	2010-12-31	1	1	S5201	已申请		13		
002004	2010-12-31	1	1	S5203	已授权	7			
002004	2010-12-31	1	1	S5204	截至报告期末累计获得		63		
002004	2010-12-31	1	1	S5206	截止报告期末累计已授权	17			
002005	2010-12-31	1	1	S5201	已申请	43	5		
002005	2010-12-31	1	1	S5204	截至报告期末累计获得	406	44		
002008	2010-12-31	1	1	S5201	已申请	182			
002008	2010-12-31	1	1	S5204	截至报告期末累计获得	472			
002009	2010-12-31	1	1	S5201	已申请	100			
002009	2010-12-31	1	1	S5203	已授权	97	12		
002010	2010-12-31	1	1	S5201	已申请	26			
002010	2010-12-31	1	1	S5203	已授权	9	6	3	0
002011	2010-12-31	1	1	S5201	已申请	28	6		
002011	2010-12-31	1	1	S5203	已授权	42	9		
002011	2010-12-31	1	1	S5205	截止报告期末累计已被受理	216	46		
002013	2010-12-31	1	1	S5203	已授权			1	
002013	2010-12-31	1	2	S5203	已授权	4			
002013	2010-12-31	1	2	S5201	已申请	1			
002014	2010-12-31	1	1	S5201	已申请	15	6	9	0
002014	2010-12-31	1	1	S5203	已授权	12	1	10	1
002017	2010-12-31	1	1	S5202	已获得	17	9	6	2
002019	2010-12-31	1	1	S5201	已申请	2			
002019	2010-12-31	1	2	S5201	已申请	4			
002019	2010-12-31	1	1	S5202	已获得		3		
002019	2010-12-31	1	1	S5204	截至报告期末累计获得	18	18	0	0
002019	2010-12-31	1	2	S5204	截至报告期末累计获得	2			
002020	2010-12-31	1	1	S5202	已获得		3		
002020	2010-12-31	1	1	S5204	截至报告期末累计获得	14	14	0	0
002021	2010-12-31	1	1	S5201	已申请	7	3	4	0
002021	2010-12-31	1	1	S5202	已获得	5	0	2	3
002022	2010-12-31	1	1	S5202	已获得	6			
002022	2010-12-31	1	1	S5204	截至报告期末累计获得	32			
002025	2010-12-31	1	1	S5205	截止报告期末累计已被受理	536	230	306	0
002025	2010-12-31	1	1	S5206	截止报告期末累计已授权	262	19		
002026	2010-12-31	1	1	S5202	已获得	11	3	7	1
002026	2010-12-31	1	2	S5202	已获得	1	1	0	0
002026	2010-12-31	1	1	S5204	截至报告期末累计获得	105	20		
002028	2010-12-31	1	1	S5201	已申请	67			
002030	2010-12-31	1	1	S5203	已授权		10		
002031	2010-12-31	1	1	S5203	已授权	5	2	3	0
002037	2010-12-31	1	1	S5201	已申请	20	8	12	0
002038	2010-12-31	1	1	S5201	已申请	5			
002038	2010-12-31	1	1	S5203	已授权	1			
002041	2010-12-31	1	1	S5205	截止报告期末累计已被受理	17			
002041	2010-12-31	1	1	S5204	截至报告期末累计获得	10	3		
002043	2010-12-31	1	1	S5201	已申请				22
002043	2010-12-31	1	1	S5202	已获得	4	3	1	0
002045	2010-12-31	1	1	S5203	已授权	11	3	3	5
002046	2010-12-31	1	1	S5201	已申请	74	35	39	0
002046	2010-12-31	1	1	S5205	截止报告期末累计已被受理	473	190		
002046	2010-12-31	1	1	S5206	截止报告期末累计已授权	311	73		
002046	2010-12-31	1	1	S5203	已授权	93	36	55	2
002049	2010-12-31	1	1	S5202	已获得	5	0	5	0
002052	2010-12-31	1	1	S5201	已申请		174		
002052	2010-12-31	1	1	S5203	已授权	171	47	93	31
002053	2010-12-31	1	1	S5202	已获得		1		
002055	2010-12-31	1	1	S5206	截止报告期末累计已授权	37			
002055	2010-12-31	1	1	S5202	已获得	31	0	21	10
002055	2010-12-31	1	1	S5205	截止报告期末累计已被受理	101	2	23	76
002057	2010-12-31	1	1	S5201	已申请	6	3	3	0
002057	2010-12-31	1	1	S5202	已获得	1	0	1	0
002060	2010-12-31	1	1	S5203	已授权	4	1	3	0
002066	2010-12-31	1	1	S5201	已申请		17		
002066	2010-12-31	1	1	S5203	已授权		4	3	
002069	2010-12-31	1	1	S5201	已申请	23			
002069	2010-12-31	1	1	S5203	已授权	3			
002070	2010-12-31	1	1	S5203	已授权		1		10
002070	2010-12-31	1	1	S5201	已申请	14			
002070	2010-12-31	1	1	S5204	截至报告期末累计获得		3		
002071	2010-12-31	1	1	S5203	已授权	5	0	1	4
002072	2010-12-31	1	1	S5204	截至报告期末累计获得		1		
002073	2010-12-31	1	1	S5202	已获得		5	27	
002073	2010-12-31	1	1	S5201	已申请	52	27	25	0
002076	2010-12-31	1	1	S5201	已申请	14			
002076	2010-12-31	1	1	S5203	已授权	9			
002076	2010-12-31	1	1	S5204	截至报告期末累计获得	172	14	116	42
002076	2010-12-31	1	2	S5204	截至报告期末累计获得	4			
002078	2010-12-31	1	1	S5204	截至报告期末累计获得	35	6	25	4
002078	2010-12-31	1	1	S5201	已申请	21	0	21	0
002079	2010-12-31	1	1	S5201	已申请	26	5	19	2
002079	2010-12-31	1	1	S5205	截止报告期末累计已被受理		5		
002079	2010-12-31	1	2	S5206	截止报告期末累计已授权		1		
002079	2010-12-31	1	1	S5204	截至报告期末累计获得	130			
002080	2010-12-31	1	1	S5206	截止报告期末累计已授权	117	54	60	3
002080	2010-12-31	1	1	S5203	已授权	35	22	12	1
002081	2010-12-31	1	1	S5202	已获得		1	6	
002083	2010-12-31	1	1	S5201	已申请	20	7	13	0
002083	2010-12-31	1	1	S5202	已获得			16	
002083	2010-12-31	1	1	S5203	已授权		2		
002084	2010-12-31	1	1	S5203	已授权	17	0	5	12
002084	2010-12-31	1	1	S5201	已申请	4	4	0	0
002085	2010-12-31	1	1	S5204	截至报告期末累计获得	44			
002085	2010-12-31	1	1	S5202	已获得	26			
002088	2010-12-31	1	1	S5203	已授权	3	0	3	0
002090	2010-12-31	1	1	S5203	已授权		2		
002090	2010-12-31	1	1	S5201	已申请		7		
002094	2010-12-31	1	1	S5201	已申请	112	2	110	0
002097	2010-12-31	1	1	S5201	已申请	67			
002097	2010-12-31	1	1	S5203	已授权	25			
002098	2010-12-31	1	1	S5203	已授权	2	1	0	1
002098	2010-12-31	1	1	S5205	截止报告期末累计已被受理	131	82	26	23
002098	2010-12-31	1	1	S5206	截止报告期末累计已授权	37	5	21	11
002098	2010-12-31	1	1	S5201	已申请		22		
002099	2010-12-31	1	1	S5201	已申请	18			
002099	2010-12-31	1	1	S5203	已授权	2			
002099	2010-12-31	1	2	S5201	已申请	2			
002100	2010-12-31	1	1	S5204	截至报告期末累计获得	4	1	0	3
002101	2010-12-31	1	1	S5201	已申请	2	2	0	0
002102	2010-12-31	1	1	S5202	已获得	10	0	0	10
002102	2010-12-31	1	1	S5201	已申请	11	1	10	0
002103	2010-12-31	1	1	S5201	已申请	14	0	4	10
002103	2010-12-31	1	1	S5203	已授权	15			
002104	2010-12-31	1	1	S5201	已申请	11			
002105	2010-12-31	1	1	S5202	已获得	27			
002106	2010-12-31	1	1	S5201	已申请	27	13	14	0
002106	2010-12-31	1	1	S5206	截止报告期末累计已授权	32	5	27	0
002106	2010-12-31	1	2	S5206	截止报告期末累计已授权			5	
002108	2010-12-31	1	1	S5201	已申请	2	2	0	0
002110	2010-12-31	1	1	S5203	已授权	21	0	21	0
002111	2010-12-31	1	1	S5201	已申请	42			
002111	2010-12-31	1	1	S5202	已获得	34	3	31	0
002111	2010-12-31	1	1	S5204	截至报告期末累计获得	169	9		
002115	2010-12-31	1	1	S5201	已申请	36	21	14	1
002115	2010-12-31	1	1	S5203	已授权		1	7	
002115	2010-12-31	1	1	S5204	截至报告期末累计获得	30	6		
002116	2010-12-31	1	1	S5203	已授权		3	34	
002116	2010-12-31	1	1	S5201	已申请		19	15	
002117	2010-12-31	1	1	S5203	已授权	8	2	6	0
002119	2010-12-31	1	1	S5204	截至报告期末累计获得		5	18	
002119	2010-12-31	1	1	S5203	已授权	3	1	2	0
002120	2010-12-31	1	1	S5201	已申请	16	6	10	0
002120	2010-12-31	1	1	S5203	已授权	12	2	9	1
002120	2010-12-31	1	2	S5202	已获得	3			
002120	2010-12-31	1	1	S5204	截至报告期末累计获得	203			
002121	2010-12-31	1	1	S5205	截止报告期末累计已被受理	335			
002121	2010-12-31	1	1	S5201	已申请	134			
002121	2010-12-31	1	1	S5203	已授权	29	0	21	8
002123	2010-12-31	1	1	S5203	已授权	31	2	28	1
002123	2010-12-31	1	1	S5201	已申请	31	22	9	0
002126	2010-12-31	1	1	S5202	已获得	19	2	17	0
002127	2010-12-31	1	1	S5201	已申请	35			
002127	2010-12-31	1	1	S5203	已授权	37			
002130	2010-12-31	1	1	S5203	已授权	10			
002130	2010-12-31	1	1	S5201	已申请		11	29	
002131	2010-12-31	1	1	S5204	截至报告期末累计获得	128			
002135	2010-12-31	1	1	S5203	已授权	11	4	7	0
002135	2010-12-31	1	1	S5206	截止报告期末累计已授权	22	7	15	0
002136	2010-12-31	1	1	S5204	截至报告期末累计获得	4	2	2	0
002136	2010-12-31	1	1	S5205	截止报告期末累计已被受理	5	5	0	0
002138	2010-12-31	1	1	S5206	截止报告期末累计已授权		7	13	
002149	2010-12-31	1	1	S5203	已授权	15	5	10	0
002149	2010-12-31	1	1	S5201	已申请	34			
002151	2010-12-31	1	1	S5203	已授权	5	2	2	1
002152	2010-12-31	1	1	S5203	已授权	40	16	14	10
002152	2010-12-31	1	1	S5201	已申请	30	20	9	1
002152	2010-12-31	1	2	S5201	已申请	34			
002158	2010-12-31	1	1	S5205	截止报告期末累计已被受理	63	20	37	6
002158	2010-12-31	1	1	S5206	截止报告期末累计已授权	43	3	34	6
002160	2010-12-31	1	1	S5203	已授权	2	2	0	0
002160	2010-12-31	1	1	S5201	已申请	3	3	0	0
002161	2010-12-31	1	1	S5202	已获得	35	2	24	9
002164	2010-12-31	1	1	S5204	截至报告期末累计获得	65			
002164	2010-12-31	1	1	S5202	已获得	22	0	6	16
002164	2010-12-31	1	1	S5201	已申请	8	1		
002169	2010-12-31	1	1	S5201	已申请		8	14	
002169	2010-12-31	1	1	S5203	已授权		3	5	
002170	2010-12-31	1	1	S5202	已获得	13			
002171	2010-12-31	1	1	S5202	已获得	9	0	9	0
002171	2010-12-31	1	1	S5201	已申请		1		
002174	2010-12-31	1	1	S5203	已授权	10	0	8	2
002175	2010-12-31	1	1	S5202	已获得	5	0	1	4
002175	2010-12-31	1	1	S5201	已申请	6	2	4	0
002177	2010-12-31	1	1	S5202	已获得	18	0	16	2
002179	2010-12-31	1	1	S5201	已申请	262			
002179	2010-12-31	1	1	S5203	已授权	166	6		
002188	2010-12-31	1	1	S5202	已获得	13	0	13	0
002191	2010-12-31	1	1	S5201	已申请	2	2	0	0
002191	2010-12-31	1	1	S5204	截至报告期末累计获得	17	6		
002192	2010-12-31	1	1	S5201	已申请	1			
002194	2010-12-31	1	1	S5204	截至报告期末累计获得	31	1	30	0
002194	2010-12-31	1	1	S5205	截止报告期末累计已被受理	11			
002197	2010-12-31	1	1	S5202	已获得	18	1	9	8
002199	2010-12-31	1	1	S5204	截至报告期末累计获得	6	0	6	0
002201	2010-12-31	1	1	S5204	截至报告期末累计获得	63			
002201	2010-12-31	1	1	S5205	截止报告期末累计已被受理	35	3	31	1
002201	2010-12-31	1	1	S5203	已授权	6	1	5	0
002202	2010-12-31	1	1	S5205	截止报告期末累计已被受理	70			
002202	2010-12-31	1	1	S5204	截至报告期末累计获得	42	2	38	2
002202	2010-12-31	1	2	S5204	截至报告期末累计获得	3			
002203	2010-12-31	1	1	S5201	已申请	31	5		
002203	2010-12-31	1	2	S5201	已申请	1			
002209	2010-12-31	1	1	S5201	已申请	24	7	17	0
002209	2010-12-31	1	1	S5202	已获得	14	0	14	0
002212	2010-12-31	1	1	S5202	已获得			2	
002215	2010-12-31	1	1	S5204	截至报告期末累计获得	58	18	0	40
002217	2010-12-31	1	1	S5205	截止报告期末累计已被受理	109			
002217	2010-12-31	1	1	S5206	截止报告期末累计已授权	89	9		
002218	2010-12-31	1	1	S5201	已申请	18	2	11	5
002218	2010-12-31	1	1	S5203	已授权			7	5
002218	2010-12-31	1	1	S5206	截止报告期末累计已授权	25	1	15	9
002224	2010-12-31	1	1	S5202	已获得		8	8	
002224	2010-12-31	1	1	S5201	已申请			2	
002227	2010-12-31	1	1	S5202	已获得	7	0	5	2
002229	2010-12-31	1	1	S5202	已获得	3			
002229	2010-12-31	1	1	S5201	已申请	2			
002230	2010-12-31	1	1	S5201	已申请	19			
002230	2010-12-31	1	1	S5203	已授权	14			
002231	2010-12-31	1	1	S5204	截至报告期末累计获得	29	0	20	9
002231	2010-12-31	1	1	S5205	截止报告期末累计已被受理	26	13	10	3
002231	2010-12-31	1	1	S5202	已获得	5	0	1	4
002231	2010-12-31	1	1	S5201	已申请		9		
002232	2010-12-31	1	1	S5202	已获得	11	0	11	0
002232	2010-12-31	1	1	S5201	已申请	27	13	9	5
002237	2010-12-31	1	1	S5202	已获得	2			
002237	2010-12-31	1	1	S5204	截至报告期末累计获得		2	3	
002241	2010-12-31	1	1	S5201	已申请	148	32		
002241	2010-12-31	1	2	S5201	已申请	11	11	0	0
002242	2010-12-31	1	1	S5204	截至报告期末累计获得	520	27	252	241
002242	2010-12-31	1	1	S5201	已申请	230	30	146	54
002242	2010-12-31	1	1	S5203	已授权	17	2	6	9
002243	2010-12-31	1	1	S5201	已申请	78			
002243	2010-12-31	1	1	S5203	已授权	91			
002247	2010-12-31	1	1	S5204	截至报告期末累计获得	99	1	6	92
002248	2010-12-31	1	1	S5205	截止报告期末累计已被受理	144			
002248	2010-12-31	1	1	S5204	截至报告期末累计获得	66	17	49	0
002248	2010-12-31	1	1	S5202	已获得		2	30	
002249	2010-12-31	1	1	S5201	已申请	146	14	123	9
002249	2010-12-31	1	1	S5206	截止报告期末累计已授权	122	1		
002249	2010-12-31	1	2	S5206	截止报告期末累计已授权		8		
002249	2010-12-31	1	1	S5204	截至报告期末累计获得	189	1	181	7
002249	2010-12-31	1	2	S5204	截至报告期末累计获得		8	2	
002250	2010-12-31	1	1	S5201	已申请		1		
002250	2010-12-31	1	2	S5201	已申请		1		
002253	2010-12-31	1	1	S5203	已授权	15	14		
002253	2010-12-31	1	1	S5201	已申请	7	7	0	0
002253	2010-12-31	1	1	S5204	截至报告期末累计获得	40	24	13	3
002254	2010-12-31	1	1	S5203	已授权		2		
002254	2010-12-31	1	1	S5201	已申请	9			
002255	2010-12-31	1	1	S5202	已获得	3	0	3	0
002258	2010-12-31	1	1	S5203	已授权	9	8	1	0
002258	2010-12-31	1	1	S5201	已申请	8	8	0	0
002259	2010-12-31	1	1	S5204	截至报告期末累计获得	22	7	15	0
002259	2010-12-31	1	1	S5205	截止报告期末累计已被受理	4	3	1	0
002259	2010-12-31	1	1	S5201	已申请	2	1	1	0
002260	2010-12-31	1	1	S5203	已授权	11	0	9	2
002260	2010-12-31	1	1	S5201	已申请	11	3	6	2
002262	2010-12-31	1	1	S5203	已授权	2			
002262	2010-12-31	1	2	S5203	已授权	1			
002262	2010-12-31	1	1	S5201	已申请	3			
002262	2010-12-31	1	2	S5201	已申请	6			
002263	2010-12-31	1	1	S5202	已获得	3	0	2	1
002263	2010-12-31	1	1	S5201	已申请	2			
002265	2010-12-31	1	1	S5201	已申请	4	0	4	0
002265	2010-12-31	1	1	S5204	截至报告期末累计获得	6	0	6	0
002270	2010-12-31	1	1	S5204	截至报告期末累计获得	66			
002272	2010-12-31	1	1	S5201	已申请	6	0	6	0
002272	2010-12-31	1	1	S5203	已授权	1	0	1	0
002273	2010-12-31	1	1	S5203	已授权			4	
002273	2010-12-31	1	1	S5201	已申请	4	2	2	0
002276	2010-12-31	1	1	S5201	已申请	22	3	19	0
002276	2010-12-31	1	1	S5203	已授权	19	2	17	0
002281	2010-12-31	1	1	S5203	已授权	20			
002281	2010-12-31	1	1	S5201	已申请		16	8	
002282	2010-12-31	1	1	S5204	截至报告期末累计获得	136			
002282	2010-12-31	1	1	S5202	已获得	25	1	18	6
002282	2010-12-31	1	1	S5205	截止报告期末累计已被受理	22	8	9	5
002282	2010-12-31	1	1	S5201	已申请	18	5	8	5
002283	2010-12-31	2	1	S5203	已授权	20	4	16	0
002283	2010-12-31	2	1	S5201	已申请	30	15	15	0
002284	2010-12-31	1	1	S5201	已申请	17	5	12	0
002284	2010-12-31	1	1	S5203	已授权	17	1	16	0
002286	2010-12-31	1	1	S5203	已授权	7	3	4	0
002286	2010-12-31	1	1	S5201	已申请	22	22	0	0
002287	2010-12-31	1	1	S5202	已获得	10	7		
002287	2010-12-31	1	1	S5201	已申请		28		
002289	2010-12-31	1	1	S5201	已申请	12	6	6	0
002289	2010-12-31	1	1	S5203	已授权	3	1	2	0
002290	2010-12-31	1	1	S5204	截至报告期末累计获得	36			
002290	2010-12-31	1	1	S5206	截止报告期末累计已授权	6			
002290	2010-12-31	1	1	S5205	截止报告期末累计已被受理	37			
002294	2010-12-31	1	1	S5202	已获得	9	6	3	0
002294	2010-12-31	1	1	S5201	已申请	2	1	1	0
002295	2010-12-31	1	1	S5202	已获得		3	15	
002295	2010-12-31	1	1	S5201	已申请		6	17	
002296	2010-12-31	1	1	S5203	已授权	1			
002296	2010-12-31	1	1	S5201	已申请	42	9	32	1
002297	2010-12-31	1	1	S5203	已授权	1	1	0	0
002298	2010-12-31	1	1	S5204	截至报告期末累计获得	151	6	83	62
002298	2010-12-31	1	1	S5205	截止报告期末累计已被受理	103	11	63	29
002303	2010-12-31	1	1	S5204	截至报告期末累计获得	43	5	38	0
002303	2010-12-31	1	1	S5205	截止报告期末累计已被受理	25			
002307	2010-12-31	1	1	S5201	已申请	12	2	10	0
002307	2010-12-31	1	1	S5206	截止报告期末累计已授权			8	
002308	2010-12-31	1	1	S5203	已授权	77	45		
002308	2010-12-31	1	1	S5201	已申请	178			
002309	2010-12-31	1	1	S5202	已获得	46	16	30	0
002311	2010-12-31	1	1	S5202	已获得	27	17	10	0
002312	2010-12-31	1	1	S5201	已申请	15	8	5	2
002312	2010-12-31	1	1	S5203	已授权	17	0	13	4
002313	2010-12-31	1	1	S5206	截止报告期末累计已授权	144	8	132	4
002313	2010-12-31	1	1	S5201	已申请	98	16	72	10
002313	2010-12-31	1	2	S5201	已申请	7			
002316	2010-12-31	1	1	S5202	已获得	1	1	0	0
002317	2010-12-31	1	1	S5203	已授权	7	6	0	1
002318	2010-12-31	1	1	S5203	已授权			1	
002318	2010-12-31	1	1	S5201	已申请		2		
002324	2010-12-31	1	1	S5203	已授权		5		
002324	2010-12-31	1	1	S5204	截至报告期末累计获得		27	2	
002324	2010-12-31	1	1	S5201	已申请		17		
002324	2010-12-31	1	1	S5205	截止报告期末累计已被受理		111		
002326	2010-12-31	1	1	S5201	已申请		1		
002328	2010-12-31	1	1	S5204	截至报告期末累计获得	26	3	22	1
002328	2010-12-31	1	1	S5205	截止报告期末累计已被受理	6	1	5	0
002328	2010-12-31	1	1	S5203	已授权	10	2	8	0
002332	2010-12-31	1	1	S5201	已申请	5	5	0	0
002332	2010-12-31	1	1	S5202	已获得	2	2	0	0
002333	2010-12-31	1	1	S5201	已申请	48		3	
002333	2010-12-31	1	1	S5203	已授权	25	1	1	23
002334	2010-12-31	1	1	S5204	截至报告期末累计获得	17	2	8	7
002334	2010-12-31	1	1	S5202	已获得	7	1	3	3
002337	2010-12-31	1	1	S5203	已授权	17	8	9	0
002337	2010-12-31	1	1	S5201	已申请	21	11	10	0
002338	2010-12-31	1	1	S5203	已授权	3	3	0	0
002338	2010-12-31	1	1	S5201	已申请	7	7	0	0
002339	2010-12-31	1	1	S5202	已获得		1	2	
002341	2010-12-31	1	1	S5202	已获得	10	1		
002341	2010-12-31	1	1	S5201	已申请	14	6		
002343	2010-12-31	1	1	S5201	已申请	11	6	5	0
002348	2010-12-31	1	1	S5203	已授权	23	0	8	15
002350	2010-12-31	1	1	S5203	已授权			9	
002350	2010-12-31	1	1	S5201	已申请	3	1		
002356	2010-12-31	1	1	S5204	截至报告期末累计获得	11			
002356	2010-12-31	1	1	S5201	已申请	2	1	1	0
002360	2010-12-31	1	1	S5202	已获得	8	0	2	6
002360	2010-12-31	1	1	S5201	已申请	9	1	0	8
002362	2010-12-31	1	1	S5203	已授权	69	10	32	27
002362	2010-12-31	1	2	S5203	已授权	2	2	0	0
002362	2010-12-31	1	1	S5201	已申请	312	192	82	38
002364	2010-12-31	1	1	S5204	截至报告期末累计获得	19	2	12	5
002364	2010-12-31	1	1	S5201	已申请	16	7		
002364	2010-12-31	1	1	S5203	已授权	7			
002366	2010-12-31	1	1	S5201	已申请	6	0	6	0
002366	2010-12-31	1	1	S5202	已获得	12	0	11	1
002372	2010-12-31	1	1	S5201	已申请	19			
002372	2010-12-31	1	1	S5202	已获得	9	1	8	0
002374	2010-12-31	1	1	S5202	已获得	14	1	13	0
002374	2010-12-31	1	1	S5201	已申请	30	11	18	1
002375	2010-12-31	1	1	S5202	已获得	3	1	2	0
002375	2010-12-31	1	1	S5201	已申请	9			
002376	2010-12-31	1	1	S5203	已授权	39	1	25	13
002376	2010-12-31	1	1	S5201	已申请	70	39	28	3
002376	2010-12-31	1	2	S5201	已申请		33		
002376	2010-12-31	1	1	S5204	截至报告期末累计获得	127	9		
002376	2010-12-31	1	1	S5205	截止报告期末累计已被受理	123	99		
002376	2010-12-31	1	2	S5205	截止报告期末累计已被受理		52		
002378	2010-12-31	1	1	S5201	已申请		4		
002378	2010-12-31	1	1	S5202	已获得			2	4
002380	2010-12-31	1	1	S5201	已申请	11	8	1	2
002380	2010-12-31	1	1	S5203	已授权	2	1	1	0
002380	2010-12-31	1	1	S5205	截止报告期末累计已被受理	15	11	3	1
002381	2010-12-31	1	1	S5201	已申请	14			
002381	2010-12-31	1	1	S5203	已授权			8	
002384	2010-12-31	1	1	S5202	已获得	16			
002387	2010-12-31	1	1	S5204	截至报告期末累计获得	95	0	2	93
002387	2010-12-31	1	1	S5205	截止报告期末累计已被受理		3		
002390	2010-12-31	1	1	S5203	已授权		3		
002390	2010-12-31	1	1	S5201	已申请	8	7		
300026	2010-12-31	1	1	S5204	截至报告期末累计获得	27	10	16	1
300026	2010-12-31	1	1	S5205	截止报告期末累计已被受理	37	36	1	0
